field_id,latitude,longitude,period_start,B2,B3,B4,B8,B11,B12,NDVI,NDWI,NDMI,EVI,SAVI,VV,VH,VV_VH_ratio_raw,VV_VH_ratio_dB,optical_valid,sar_valid,optical_source_tile,sar_source_tile
GEE-PIXEL-1304,29.531577518246426,76.7903657649568,2025-08-04,,,,,,,,,,,,-10.773179054260254,-17.80286407470703,0.6066602468490601,7.029685020446777,0,1,-1,3
GEE-PIXEL-1304,29.531577518246426,76.7903657649568,2025-08-20,,,,,,,,,,,,-8.932268142700195,-15.28347396850586,0.5844396948814392,6.351205825805664,0,1,-1,3
GEE-PIXEL-1304,29.531577518246426,76.7903657649568,2025-09-05,0.048700001090765,0.09109999984502792,0.061650000512599945,0.3946000039577484,0.2143000066280365,0.11595000326633453,0.7291007041931152,-0.6240084767341614,0.29541876912117004,0.5951758623123169,0.5220369100570679,-10.372766494750977,-15.192049026489258,0.6827760338783264,4.819282531738281,1,1,3,3
GEE-PIXEL-1304,29.531577518246426,76.7903657649568,2025-09-21,0.07800000160932541,0.11620000004768372,0.1581999957561493,0.2985000014305115,0.34860000014305115,0.23960000276565552,0.29923829436302185,-0.4593009054660797,-0.07278476655483246,0.2033550888299942,0.21495571732521057,-11.197391510009766,-16.764341354370117,0.6650062799453735,5.566949844360352,1,1,3,3
GEE-PIXEL-1304,29.531577518246426,76.7903657649568,2025-10-07,0.06539999693632126,0.1006999984383583,0.14980000257492065,0.26919999718666077,0.3481999933719635,0.2694000005722046,0.2849641740322113,-0.44821178913116455,-0.12795594334602356,0.16798532009124756,0.18101318180561066,-7.97767972946167,-15.339702606201172,0.5200674533843994,7.362022876739502,1,1,3,3
GEE-PIXEL-1304,29.531577518246426,76.7903657649568,2025-10-23,,,,,,,,,,,,-6.428135871887207,-16.216400146484375,0.39639726281166077,9.788264274597168,0,1,-1,3
GEE-PIXEL-1305,29.877074851083457,76.70435637783844,2025-06-01,0.10660000145435333,0.1518000066280365,0.19020000100135803,0.21899999678134918,0.34619998931884766,0.3244999945163727,0.07100000977516174,-0.18122974038124084,-0.225053071975708,0.0461331382393837,0.04751428961753845,-10.904787063598633,-19.478918075561523,0.5598251223564148,8.57413101196289,1,1,5,5
GEE-PIXEL-1305,29.877074851083457,76.70435637783844,2025-06-17,0.15600000321865082,0.17679999768733978,0.14560000598430634,0.15440000593662262,0.05649999901652336,0.04089999943971634,0.029333332553505898,0.06763282418251038,0.46420106291770935,0.025641024112701416,0.016499999910593033,-14.445596694946289,-23.040897369384766,0.6181381344795227,8.595300674438477,1,1,5,5
GEE-PIXEL-1305,29.877074851083457,76.70435637783844,2025-07-03,,,,,,,,,,,,-12.60042953491211,-27.074621200561523,0.46539634466171265,14.474191665649414,0,1,-1,5
GEE-PIXEL-1305,29.877074851083457,76.70435637783844,2025-07-19,,,,,,,,,,,,-9.315073013305664,-20.400060653686523,0.45661988854408264,11.08498764038086,0,1,-1,5
GEE-PIXEL-1305,29.877074851083457,76.70435637783844,2025-08-04,,,,,,,,,,,,-11.675524711608887,-18.082847595214844,0.6446267366409302,6.407322883605957,0,1,-1,5
GEE-PIXEL-1305,29.877074851083457,76.70435637783844,2025-08-20,0.035999998450279236,0.03959999978542328,0.01850000023841858,0.28459998965263367,0.1120000034570694,0.04809999838471413,0.8779280781745911,-0.7557063698768616,0.43519917130470276,0.5910180807113647,0.49701157212257385,-10.498724937438965,-15.304903984069824,0.6859713792800903,4.806179046630859,1,1,5,5
GEE-PIXEL-1305,29.877074851083457,76.70435637783844,2025-09-05,0.03150000050663948,0.057999998331069946,0.04280000180006027,0.3188000023365021,0.1599999964237213,0.07840000092983246,0.763005793094635,-0.6633778214454651,0.33166250586509705,0.5199407339096069,0.5192307829856873,-11.42444133758545,-13.93645191192627,0.81975257396698,2.5120105743408203,1,1,5,5
GEE-PIXEL-1305,29.877074851083457,76.70435637783844,2025-09-21,0.04259999841451645,0.06679999828338623,0.06430000066757202,0.23830001056194305,0.22624999284744263,0.1285499930381775,0.5611545443534851,-0.5415539145469666,0.004215553868561983,0.3096954822540283,0.3019454777240753,-11.925602912902832,-18.490427017211914,0.6469951868057251,6.564824104309082,1,1,5,5
GEE-PIXEL-1305,29.877074851083457,76.70435637783844,2025-10-07,0.0832500010728836,0.11560000479221344,0.1574999988079071,0.2508000135421753,0.4344500005245209,0.3143500089645386,0.2284926474094391,-0.36813241243362427,-0.2656979262828827,0.1548324078321457,0.15407375991344452,-14.807706832885742,-19.132343292236328,0.7739620804786682,4.324636459350586,1,1,5,5
GEE-PIXEL-1305,29.877074851083457,76.70435637783844,2025-10-23,0.11959999799728394,0.13339999318122864,0.16779999434947968,0.26019999384880066,0.40059998631477356,0.31049999594688416,0.2158878594636917,-0.3221544921398163,-0.21246972680091858,0.16861313581466675,0.14935344457626343,-10.304529190063477,-16.20768165588379,0.6357805728912354,5.9031524658203125,1,1,5,5
GEE-PIXEL-1306,29.814136885120828,77.0367611596363,2025-06-01,0.12449999898672104,0.1436000019311905,0.17649999260902405,0.22119998931884766,0.29420000314712524,0.27274999022483826,0.11572705954313278,-0.2089252918958664,-0.13991104066371918,0.0856618881225586,0.07680559903383255,-11.15557861328125,-20.240724563598633,0.5511451959609985,9.085145950317383,1,1,7,7
GEE-PIXEL-1306,29.814136885120828,77.0367611596363,2025-06-17,0.03139999881386757,0.03920000046491623,0.036400001496076584,0.05339999869465828,0.019200000911951065,0.010700000450015068,0.18930955231189728,-0.15334771573543549,0.47107434272766113,0.04101128131151199,0.043234989047050476,-15.525727272033691,-24.669633865356445,0.6244303584098816,9.143906593322754,1,1,7,7
GEE-PIXEL-1306,29.814136885120828,77.0367611596363,2025-07-03,,,,,,,,,,,,-8.363866806030273,-22.619741439819336,0.36975961923599243,14.255874633789062,0,1,-1,7
GEE-PIXEL-1306,29.814136885120828,77.0367611596363,2025-07-19,,,,,,,,,,,,-11.963740348815918,-19.133419036865234,0.6252798438072205,7.169678688049316,0,1,-1,7
GEE-PIXEL-1306,29.814136885120828,77.0367611596363,2025-08-04,,,,,,,,,,,,-11.566056251525879,-17.288583755493164,0.6681742072105408,5.722527503967285,0,1,-1,7
GEE-PIXEL-1306,29.814136885120828,77.0367611596363,2025-08-20,,,,,,,,,,,,-12.022918701171875,-18.768821716308594,0.640579342842102,6.745903015136719,0,1,-1,7
GEE-PIXEL-1306,29.814136885120828,77.0367611596363,2025-09-05,0.038600001484155655,0.06780000030994415,0.03680000081658363,0.35359999537467957,0.16259999573230743,0.07699999958276749,0.811475396156311,-0.699999988079071,0.39322301745414734,0.6030150651931763,0.5336927175521851,-12.06628704071045,-15.470526695251465,0.7799533009529114,3.4042396545410156,1,1,7,7
GEE-PIXEL-1306,29.814136885120828,77.0367611596363,2025-09-21,0.045249998569488525,0.08009999990463257,0.07429999858140945,0.3156999945640564,0.19769999384880066,0.10965000092983246,0.6080403327941895,-0.5841784477233887,0.20982429385185242,0.39600473642349243,0.3932884633541107,-14.310643196105957,-18.735715866088867,0.7635178565979004,4.42507266998291,1,1,7,7
GEE-PIXEL-1306,29.814136885120828,77.0367611596363,2025-10-07,0.0880500003695488,0.10979999601840973,0.12919999659061432,0.1631999909877777,0.2547999918460846,0.24285000562667847,0.12282045930624008,-0.20947420597076416,-0.20856669545173645,0.06665442138910294,0.06656179577112198,-9.282062530517578,-20.128446578979492,0.46114158630371094,10.846384048461914,1,1,7,7
GEE-PIXEL-1306,29.814136885120828,77.0367611596363,2025-10-23,0.10604999959468842,0.13429999351501465,0.1511000096797943,0.1938999891281128,0.28165000677108765,0.26010000705718994,0.12404923141002655,-0.18176771700382233,-0.18440920114517212,0.08222749084234238,0.07597363740205765,-10.598464012145996,-22.13629722595215,0.47878214716911316,11.537833213806152,1,1,7,7
GEE-PIXEL-1307,29.505990072389263,77.05691718614486,2025-06-01,0.04270000010728836,0.09459999948740005,0.11259999871253967,0.3328999876976013,0.35740000009536743,0.30149999260902405,0.4945005476474762,-0.5574268698692322,-0.035491835325956345,0.3262253701686859,0.34949761629104614,-11.718533515930176,-19.397661209106445,0.6041209697723389,7.6791276931762695,1,1,6,6
GEE-PIXEL-1307,29.505990072389263,77.05691718614486,2025-06-17,,,,,,,,,,,,-12.394820213317871,-22.452308654785156,0.5502480864524841,10.057488441467285,0,1,-1,6
GEE-PIXEL-1307,29.505990072389263,77.05691718614486,2025-07-03,,,,,,,,,,,,-8.86155891418457,-20.19678497314453,0.4387609362602234,11.335226058959961,0,1,-1,6
GEE-PIXEL-1307,29.505990072389263,77.05691718614486,2025-07-19,,,,,,,,,,,,-9.425230026245117,-17.242517471313477,0.5466272830963135,7.817287445068359,0,1,-1,6
GEE-PIXEL-1307,29.505990072389263,77.05691718614486,2025-08-04,,,,,,,,,,,,-9.186259269714355,-16.11174964904785,0.5789326429367065,6.925490379333496,0,1,-1,6
GEE-PIXEL-1307,29.505990072389263,77.05691718614486,2025-08-20,,,,,,,,,,,,-8.406194686889648,-15.125429153442383,0.5557657480239868,6.719234466552734,0,1,-1,6
GEE-PIXEL-1307,29.505990072389263,77.05691718614486,2025-09-05,0.05040000006556511,0.07639999687671661,0.07649999856948853,0.26510000228881836,0.2838500142097473,0.20055000483989716,0.5521697998046875,-0.5525535941123962,-0.03407726436853409,0.3502243757247925,0.3361594080924988,-9.481165885925293,-15.535094261169434,0.6103063821792603,6.053928375244141,1,1,6,6
GEE-PIXEL-1307,29.505990072389263,77.05691718614486,2025-09-21,0.0471000000834465,0.07039999961853027,0.07580000162124634,0.2345999926328659,0.2648000121116638,0.20559999346733093,0.48794326186180115,-0.5330653786659241,-0.03849679231643677,0.2967586815357208,0.2897363007068634,-10.164018630981445,-17.929367065429688,0.5733006000518799,7.765348434448242,1,1,6,6
GEE-PIXEL-1307,29.505990072389263,77.05691718614486,2025-10-07,0.029850000515580177,0.05380000174045563,0.06080000102519989,0.19690001010894775,0.19999998807907104,0.1577499955892563,0.5461961627006531,-0.601847231388092,-0.00787098053842783,0.28566038608551025,0.2844720482826233,-7.365116596221924,-16.384117126464844,0.4495278298854828,9.01900053024292,1,1,6,6
GEE-PIXEL-1307,29.505990072389263,77.05691718614486,2025-10-23,,,,,,,,,,,,-9.415154457092285,-18.957048416137695,0.49665722250938416,9.54189395904541,0,1,-1,6
GEE-PIXEL-1308,29.545870062839445,76.59386827828862,2025-06-01,0.17139999568462372,0.2207999974489212,0.2547000050544739,0.290800005197525,0.38580000400543213,0.3598000109195709,0.06933220475912094,-0.1426548808813095,-0.14040791988372803,0.05885229632258415,0.05179340019822121,-9.314157485961914,-18.217411041259766,0.5112777948379517,8.903253555297852,1,1,0,0
GEE-PIXEL-1308,29.545870062839445,76.59386827828862,2025-06-17,,,,,,,,,,,,-10.648490905761719,-20.795846939086914,0.5118728280067444,10.147356033325195,0,1,-1,0
GEE-PIXEL-1308,29.545870062839445,76.59386827828862,2025-07-03,,,,,,,,,,,,-17.532190322875977,-30.00322914123535,0.5843434929847717,12.471038818359375,0,1,-1,0
GEE-PIXEL-1308,29.545870062839445,76.59386827828862,2025-07-19,,,,,,,,,,,,-11.856961250305176,-23.534282684326172,0.5038166046142578,11.677321434020996,0,1,-1,0
GEE-PIXEL-1308,29.545870062839445,76.59386827828862,2025-08-04,,,,,,,,,,,,-9.864419937133789,-19.335430145263672,0.5152093172073364,9.471010208129883,0,1,-1,0
GEE-PIXEL-1308,29.545870062839445,76.59386827828862,2025-08-20,,,,,,,,,,,,-9.212371826171875,-16.571269989013672,0.5559243559837341,7.358898162841797,0,1,-1,0
GEE-PIXEL-1308,29.545870062839445,76.59386827828862,2025-09-05,0.025699999183416367,0.04960000142455101,0.028200000524520874,0.33480000495910645,0.15479999780654907,0.0723000019788742,0.844628095626831,-0.7419354915618896,0.36764708161354065,0.5845566987991333,0.5329084396362305,-11.561318397521973,-17.979902267456055,0.6430134177207947,6.418583869934082,1,1,0,0
GEE-PIXEL-1308,29.545870062839445,76.59386827828862,2025-09-21,0.028300000354647636,0.06260000169277191,0.045899998396635056,0.33959999680519104,0.15919999778270721,0.0820000022649765,0.7638281583786011,-0.6682769656181335,0.3633078932762146,0.5494706630706787,0.5011252164840698,-11.267992973327637,-16.31178855895996,0.6928181052207947,5.043795585632324,1,1,0,0
GEE-PIXEL-1308,29.545870062839445,76.59386827828862,2025-10-07,0.046149998903274536,0.0892999991774559,0.10220000147819519,0.2770499885082245,0.2515000104904175,0.15485000610351562,0.46563759446144104,-0.5131274461746216,0.06427396833896637,0.28510916233062744,0.2993210256099701,-9.96032428741455,-15.626630783081055,0.6373942494392395,5.666306495666504,1,1,0,0
GEE-PIXEL-1308,29.545870062839445,76.59386827828862,2025-10-23,,,,,,,,,,,,-9.899083137512207,-16.329425811767578,0.6062113642692566,6.430342674255371,0,1,-1,0
GEE-PIXEL-1309,29.84376251854005,76.965818323164,2025-06-01,0.11180000007152557,0.1656000018119812,0.18320000171661377,0.2754000127315521,0.35359999537467957,0.31450000405311584,0.2010466754436493,-0.2895752787590027,-0.12432429194450378,0.14523345232009888,0.14427290856838226,-10.206363677978516,-21.093050003051758,0.48387330770492554,10.886686325073242,1,1,8,8
GEE-PIXEL-1309,29.84376251854005,76.965818323164,2025-06-17,0.17299999296665192,0.19200000166893005,0.16940000653266907,0.19660000503063202,0.08540000021457672,0.05130000039935112,0.07431693375110626,-0.011837373487651348,0.39432623982429504,0.07427634298801422,0.04711316153407097,-13.667490005493164,-23.37895393371582,0.5868328809738159,9.711463928222656,1,1,8,8
GEE-PIXEL-1309,29.84376251854005,76.965818323164,2025-07-03,,,,,,,,,,,,-9.683870315551758,-21.301219940185547,0.4546158015727997,11.617349624633789,0,1,-1,8
GEE-PIXEL-1309,29.84376251854005,76.965818323164,2025-07-19,,,,,,,,,,,,-9.64292049407959,-17.434953689575195,0.5530797839164734,7.7920331954956055,0,1,-1,8
GEE-PIXEL-1309,29.84376251854005,76.965818323164,2025-08-04,,,,,,,,,,,,-10.871772766113281,-17.82752227783203,0.611572802066803,6.95574951171875,0,1,-1,8
GEE-PIXEL-1309,29.84376251854005,76.965818323164,2025-08-20,0.03180000185966492,0.04650000110268593,0.025499999523162842,0.37720000743865967,0.16910000145435333,0.08399999886751175,0.8733548521995544,-0.7805050611495972,0.3809262216091156,0.6806921362876892,0.5844134092330933,-11.728265762329102,-18.743532180786133,0.6257233619689941,7.015266418457031,1,1,8,8
GEE-PIXEL-1309,29.84376251854005,76.965818323164,2025-09-05,0.03189999982714653,0.06419999897480011,0.037700001150369644,0.33880001306533813,0.18240000307559967,0.09239999949932098,0.8269451260566711,-0.7037671208381653,0.32914867997169495,0.548081636428833,0.5446811318397522,-11.07324504852295,-18.489316940307617,0.5988997220993042,7.416071891784668,1,1,8,8
GEE-PIXEL-1309,29.84376251854005,76.965818323164,2025-09-21,0.03680000081658363,0.0706000030040741,0.057999998331069946,0.3019999861717224,0.20110000669956207,0.11140000075101852,0.6777777671813965,-0.6210412979125977,0.20055651664733887,0.44395923614501953,0.4255813956260681,-10.349004745483398,-17.175901412963867,0.6030702590942383,6.826896667480469,1,1,8,8
GEE-PIXEL-1309,29.84376251854005,76.965818323164,2025-10-07,0.0689999982714653,0.09444999694824219,0.12019999325275421,0.20410001277923584,0.3346500098705292,0.25565001368522644,0.23160585761070251,-0.34406232833862305,-0.23444132506847382,0.135562926530838,0.14231868088245392,-7.902030944824219,-18.69040298461914,0.42278552055358887,10.788372039794922,1,1,8,8
GEE-PIXEL-1309,29.84376251854005,76.965818323164,2025-10-23,0.1088000014424324,0.12939999997615814,0.1446000039577484,0.19920000433921814,0.2736999988555908,0.24950000643730164,0.1588132679462433,-0.21241632103919983,-0.15753857791423798,0.10913015902042389,0.0970609113574028,-9.453631401062012,-17.740747451782227,0.53287672996521,8.287116050720215,1,1,8,8
GEE-PIXEL-131,29.622959473869543,76.71968547719466,2025-06-01,0.13279999792575836,0.16500000655651093,0.18799999356269836,0.23639999330043793,0.3560999929904938,0.31040000915527344,0.11404335498809814,-0.17787739634513855,-0.20202532410621643,0.0884244367480278,0.07853742688894272,-11.89642333984375,-25.67261505126953,0.46338963508605957,13.776191711425781,1,1,3,3
GEE-PIXEL-131,29.622959473869543,76.71968547719466,2025-06-17,,,,,,,,,,,,-13.33137321472168,-24.322513580322266,0.5471842288970947,10.991140365600586,0,1,-1,3
GEE-PIXEL-131,29.622959473869543,76.71968547719466,2025-07-03,,,,,,,,,,,,-11.092253684997559,-21.91755485534668,0.5060899257659912,10.825301170349121,0,1,-1,3
GEE-PIXEL-131,29.622959473869543,76.71968547719466,2025-07-19,,,,,,,,,,,,-11.444952011108398,-18.17157745361328,0.6298271417617798,6.726625442504883,0,1,-1,3
GEE-PIXEL-131,29.622959473869543,76.71968547719466,2025-08-04,,,,,,,,,,,,-12.764925956726074,-18.21215057373047,0.7006938457489014,5.4472246170043945,0,1,-1,3
GEE-PIXEL-131,29.622959473869543,76.71968547719466,2025-08-20,,,,,,,,,,,,-13.045588493347168,-18.15934944152832,0.7183951735496521,5.113760948181152,0,1,-1,3
GEE-PIXEL-131,29.622959473869543,76.71968547719466,2025-09-05,0.03629999980330467,0.06790000200271606,0.035999998450279236,0.4020000100135803,0.181099995970726,0.0940999984741211,0.8356164693832397,-0.7110023498535156,0.3788372576236725,0.6799182891845703,0.585287868976593,-11.560068130493164,-19.175466537475586,0.602857232093811,7.615398406982422,1,1,3,3
GEE-PIXEL-131,29.622959473869543,76.71968547719466,2025-09-21,0.04179999977350235,0.07559999823570251,0.06430000066757202,0.3343000113964081,0.20640000700950623,0.11829999834299088,0.6677861213684082,-0.6204819679260254,0.21995465457439423,0.4622344672679901,0.4370984137058258,-12.027780532836914,-16.278825759887695,0.7388480305671692,4.251045227050781,1,1,3,3
GEE-PIXEL-131,29.622959473869543,76.71968547719466,2025-10-07,0.09769999980926514,0.14030000567436218,0.203000009059906,0.2971000075340271,0.45524999499320984,0.3483000099658966,0.17950637638568878,-0.3498806059360504,-0.21208533644676208,0.1277327686548233,0.1379440277814865,-13.334816932678223,-19.36737823486328,0.6885194778442383,6.032561302185059,1,1,3,3
GEE-PIXEL-131,29.622959473869543,76.71968547719466,2025-10-23,,,,,,,,,,,,-7.292660713195801,-15.882122993469238,0.45917418599128723,8.589462280273438,0,1,-1,3
GEE-PIXEL-1311,29.85650696568339,77.00128788441953,2025-06-01,0.15639999508857727,0.20419999957084656,0.23440000414848328,0.29120001196861267,0.3659999966621399,0.3504999876022339,0.10288064181804657,-0.17561568319797516,-0.13795144855976105,0.08176223933696747,0.0741710513830185,-10.550393104553223,-18.6268310546875,0.5664083957672119,8.076437950134277,1,1,8,8
GEE-PIXEL-1311,29.85650696568339,77.00128788441953,2025-06-17,,,,,,,,,,,,-8.383742332458496,-17.109813690185547,0.5117616057395935,8.72607135772705,0,1,-1,8
GEE-PIXEL-1311,29.85650696568339,77.00128788441953,2025-07-03,,,,,,,,,,,,-7.877540111541748,-17.595260620117188,0.4477081000804901,9.71772050857544,0,1,-1,8
GEE-PIXEL-1311,29.85650696568339,77.00128788441953,2025-07-19,,,,,,,,,,,,-10.237431526184082,-17.797550201416016,0.5752158164978027,7.560118675231934,0,1,-1,8
GEE-PIXEL-1311,29.85650696568339,77.00128788441953,2025-08-04,,,,,,,,,,,,-9.956876754760742,-16.01068878173828,0.6238638162612915,6.053812026977539,0,1,-1,8
GEE-PIXEL-1311,29.85650696568339,77.00128788441953,2025-08-20,0.032999999821186066,0.05009999871253967,0.022600000724196434,0.44279998540878296,0.17010000348091125,0.07880000025033951,0.9028792381286621,-0.7967133522033691,0.4449338912963867,0.7893154621124268,0.6528899669647217,-9.912240028381348,-16.393218994140625,0.6046549677848816,6.480978965759277,1,1,8,8
GEE-PIXEL-1311,29.85650696568339,77.00128788441953,2025-09-05,0.02264999970793724,0.05444999784231186,0.03590000048279762,0.3174999952316284,0.17980000376701355,0.09395000338554382,0.7919068932533264,-0.7034558057785034,0.2731150686740875,0.5138421654701233,0.4930298328399658,-9.23962688446045,-13.706167221069336,0.6741218566894531,4.466540336608887,1,1,8,8
GEE-PIXEL-1311,29.85650696568339,77.00128788441953,2025-09-21,0.02329999953508377,0.051600001752376556,0.044599998742341995,0.2542000114917755,0.18940000236034393,0.10090000182390213,0.7014725804328918,-0.6608946323394775,0.09985664486885071,0.3874880075454712,0.3929417133331299,-10.521658897399902,-16.922800064086914,0.6207506656646729,6.401141166687012,1,1,8,8
GEE-PIXEL-1311,29.85650696568339,77.00128788441953,2025-10-07,0.0653499960899353,0.09514999389648438,0.1151999980211258,0.24990001320838928,0.3005499839782715,0.2219499945640564,0.3425930440425873,-0.4485025405883789,-0.14283011853694916,0.21321901679039001,0.21916066110134125,-11.796799659729004,-16.499876022338867,0.7149629592895508,4.703076362609863,1,1,8,8
GEE-PIXEL-1311,29.85650696568339,77.00128788441953,2025-10-23,0.0722000002861023,0.08410000056028366,0.08299999684095383,0.12600000202655792,0.08380000293254852,0.05119999870657921,0.20574165880680084,-0.19942884147167206,0.20114393532276154,0.09930717200040817,0.09097321331501007,-6.62653923034668,-14.157303810119629,0.468065083026886,7.530764579772949,1,1,8,8
GEE-PIXEL-1312,29.736980008076948,76.93340222104403,2025-06-01,0.17550000548362732,0.22049999237060547,0.2501000165939331,0.313400000333786,0.3950999975204468,0.3598499894142151,0.11546698957681656,-0.17704957723617554,-0.13119883835315704,0.09332998096942902,0.08208642899990082,-17.168254852294922,-25.47762680053711,0.6738561987876892,8.309371948242188,1,1,7,7
GEE-PIXEL-1312,29.736980008076948,76.93340222104403,2025-06-17,,,,,,,,,,,,-11.906740188598633,-23.163881301879883,0.5026084184646606,11.25714111328125,0,1,-1,7
GEE-PIXEL-1312,29.736980008076948,76.93340222104403,2025-07-03,,,,,,,,,,,,-15.96660041809082,-25.970474243164062,0.6147981882095337,10.003873825073242,0,1,-1,7
GEE-PIXEL-1312,29.736980008076948,76.93340222104403,2025-07-19,,,,,,,,,,,,-10.4374361038208,-20.774446487426758,0.5024170875549316,10.337010383605957,0,1,-1,7
GEE-PIXEL-1312,29.736980008076948,76.93340222104403,2025-08-04,,,,,,,,,,,,-10.622160911560059,-16.62811279296875,0.6360185742378235,6.005951881408691,0,1,-1,7
GEE-PIXEL-1312,29.736980008076948,76.93340222104403,2025-08-20,0.044199999421834946,0.055799998342990875,0.027899999171495438,0.38280001282691956,0.15139999985694885,0.07329999655485153,0.8641344308853149,-0.7455540299415588,0.4331711232662201,0.7280299067497253,0.5845503807067871,-10.984898567199707,-16.724905014038086,0.6567989587783813,5.740006446838379,1,1,7,7
GEE-PIXEL-1312,29.736980008076948,76.93340222104403,2025-09-05,0.032099999487400055,0.05795000120997429,0.039799999445676804,0.3203999996185303,0.17544999718666077,0.09470000118017197,0.7774078845977783,-0.6912621259689331,0.2885282039642334,0.5254064202308655,0.4857892394065857,-11.543206214904785,-16.63556671142578,0.6938871741294861,5.092360496520996,1,1,7,7
GEE-PIXEL-1312,29.736980008076948,76.93340222104403,2025-09-21,0.03685000166296959,0.07129999995231628,0.05219999700784683,0.32739999890327454,0.1813499927520752,0.097850002348423,0.7157087922096252,-0.642337441444397,0.28875085711479187,0.5071778297424316,0.46149080991744995,-9.718562126159668,-16.46024513244629,0.5923276543617249,6.741683006286621,1,1,7,7
GEE-PIXEL-1312,29.736980008076948,76.93340222104403,2025-10-07,0.04240000247955322,0.0786999985575676,0.08159999549388885,0.2713000178337097,0.21215000748634338,0.13269999623298645,0.5007588267326355,-0.5223096013069153,0.09045182913541794,0.31491535902023315,0.3181479573249817,-11.427146911621094,-19.330570220947266,0.5911438465118408,7.903423309326172,1,1,7,7
GEE-PIXEL-1312,29.736980008076948,76.93340222104403,2025-10-23,,,,,,,,,,,,-12.279186248779297,-18.530351638793945,0.6626526713371277,6.251165390014648,0,1,-1,7
GEE-PIXEL-1313,29.51624462825892,76.7637332274387,2025-06-01,0.15414999425411224,0.2090499997138977,0.24950000643730164,0.2885499894618988,0.4103499948978424,0.39434999227523804,0.07072049379348755,-0.16648663580417633,-0.18073514103889465,0.06035909801721573,0.055002301931381226,-11.017658233642578,-19.884355545043945,0.5540868043899536,8.866697311401367,1,1,3,3
GEE-PIXEL-1313,29.51624462825892,76.7637332274387,2025-06-17,,,,,,,,,,,,-11.410609245300293,-20.95490837097168,0.5097524523735046,9.544299125671387,0,1,-1,3
GEE-PIXEL-1313,29.51624462825892,76.7637332274387,2025-07-03,,,,,,,,,,,,-15.996261596679688,-27.057598114013672,0.5911930203437805,11.061336517333984,0,1,-1,3
GEE-PIXEL-1313,29.51624462825892,76.7637332274387,2025-07-19,,,,,,,,,,,,-11.98623275756836,-18.944807052612305,0.632692277431488,6.958574295043945,0,1,-1,3
GEE-PIXEL-1313,29.51624462825892,76.7637332274387,2025-08-04,,,,,,,,,,,,-11.622539520263672,-17.374223709106445,0.6669589877128601,5.751684188842773,0,1,-1,3
GEE-PIXEL-1313,29.51624462825892,76.7637332274387,2025-08-20,,,,,,,,,,,,-12.227644920349121,-17.956125259399414,0.6809735298156738,5.728480339050293,0,1,-1,3
GEE-PIXEL-1313,29.51624462825892,76.7637332274387,2025-09-05,0.03804999962449074,0.06599999964237213,0.036400001496076584,0.40380001068115234,0.1749500036239624,0.08219999819993973,0.8362420201301575,-0.7205456495285034,0.3954602777957916,0.6870826482772827,0.586351752281189,-11.232601165771484,-18.031944274902344,0.6229279637336731,6.799343109130859,1,1,3,3
GEE-PIXEL-1313,29.51624462825892,76.7637332274387,2025-09-21,0.03319999948143959,0.07050000131130219,0.04919999837875366,0.3463999927043915,0.1868000030517578,0.09470000118017197,0.7512639164924622,-0.6774818301200867,0.29932481050491333,0.5258873701095581,0.4977668523788452,-10.613326072692871,-16.2916316986084,0.6515446305274963,5.678305625915527,1,1,3,3
GEE-PIXEL-1313,29.51624462825892,76.7637332274387,2025-10-07,0.0617000013589859,0.09390000253915787,0.14339999854564667,0.27559998631477356,0.3650999963283539,0.2492000013589859,0.31551310420036316,-0.4797315299510956,-0.13969098031520844,0.19903641939163208,0.21577800810337067,-10.629910469055176,-19.003498077392578,0.55936598777771,8.373587608337402,1,1,3,3
GEE-PIXEL-1313,29.51624462825892,76.7637332274387,2025-10-23,,,,,,,,,,,,-14.235154151916504,-21.42215919494629,0.6645060181617737,7.187005043029785,0,1,-1,3
GEE-PIXEL-1314,29.487271634698143,76.8198172419779,2025-06-01,0.1882999986410141,0.23840001225471497,0.2738000154495239,0.3314000070095062,0.4336000084877014,0.4192500114440918,0.09469007700681686,-0.16333580017089844,-0.1338219940662384,0.09241819381713867,0.07792385667562485,-12.538442611694336,-21.34054946899414,0.5875408053398132,8.802106857299805,1,1,3,3
GEE-PIXEL-1314,29.487271634698143,76.8198172419779,2025-06-17,,,,,,,,,,,,-12.001785278320312,-21.195556640625,0.5646836161613464,9.193771362304688,0,1,-1,3
GEE-PIXEL-1314,29.487271634698143,76.8198172419779,2025-07-03,,,,,,,,,,,,-14.703033447265625,-26.083106994628906,0.56369948387146,11.380073547363281,0,1,-1,3
GEE-PIXEL-1314,29.487271634698143,76.8198172419779,2025-07-19,,,,,,,,,,,,-9.64976692199707,-20.34361457824707,0.4743388593196869,10.69384765625,0,1,-1,3
GEE-PIXEL-1314,29.487271634698143,76.8198172419779,2025-08-04,,,,,,,,,,,,-10.074774742126465,-16.835702896118164,0.5987000465393066,6.760928153991699,0,1,-1,3
GEE-PIXEL-1314,29.487271634698143,76.8198172419779,2025-08-20,,,,,,,,,,,,-8.775187492370605,-16.678220748901367,0.5261465311050415,7.903033256530762,0,1,-1,3
