fold,feature,importance_mean,importance_std
2,B11__p10,0.0021098109933622433,0.002849002849002885
2,B11__p11,-0.0012403208605739902,0.0012403208605739902
2,B11__p12,0.006683467765608214,0.00434421080872785
2,B11__p13,0.002432402127993949,0.004010997272782091
2,B11__p14,0.0,0.0
2,B11__p15,-0.0019473441284164894,0.002888850045865393
2,B11__p16,-0.00033511610892947297,0.00033511610892947297
2,B11__p17,0.0,0.0
2,B11__p18,-0.0005637182479738267,0.0004868549172346859
2,B11__p19,-0.0014184983657131445,0.0007364992105754198
2,B11__p20,0.0005046044958664231,0.001546665882755427
2,B12__p00,0.0021087456309743513,0.0007100905154489578
2,B12__p01,0.00045515793715852904,0.00045515793715852904
2,B12__p02,-0.00035128265558864724,0.0003146161999157959
2,B12__p03,0.003642940831195346,0.0052562265981664635
2,B12__p04,0.0,0.0
2,B12__p05,-0.002029618432968061,0.0004510232881799192
2,B12__p06,1.6571495259798397e-05,1.6571495259798397e-05
2,B12__p07,0.004805702507871323,0.0
2,B12__p08,0.0,0.0
2,B12__p09,-0.0010675910206311978,0.0005110041241569441
2,B12__p10,-0.0005942066119223877,7.602560593655827e-05
2,B12__p11,-0.0005932301382284566,0.0009853650065596853
2,B12__p12,0.0,0.0
2,B12__p13,0.00045515793715852904,0.00045515793715852904
2,B12__p14,-0.0009388661221594874,3.4843712309828856e-05
2,B12__p15,0.0038103493205827454,0.0006344276922877479
2,B12__p16,-0.0024806417211479803,0.0
2,B12__p17,-3.666645567285132e-05,0.0
2,B12__p18,-0.00016534695302306002,0.0004837929366230953
2,B12__p19,-0.0004178802976603224,0.0004510232881799192
2,B12__p20,0.01838111350060223,0.000791059809627459
2,NDVI__p00,0.0004707529587244519,0.0004707529587244519
2,NDVI__p01,0.0004378126260670967,0.0004378126260670967
2,NDVI__p02,0.0014405229437182976,0.0005302070694012395
2,NDVI__p03,-0.001124413681323544,0.000454181463464598
2,NDVI__p04,0.016964119400011246,0.0004551579371585568
2,NDVI__p05,-0.0003341396352355419,0.0012444555095526
2,NDVI__p06,0.0,0.0
2,NDVI__p07,0.0,0.0
2,NDVI__p08,-0.0015453244912117248,0.0015453244912117248
2,NDVI__p09,7.720794773141693e-05,0.0009812303575810755
2,NDVI__p10,-0.0009040224098496585,0.0
2,NDVI__p11,0.0002044894527803709,0.0011781992872496871
2,NDVI__p12,0.0028865835914586024,0.004465178736246744
2,NDVI__p13,-0.00044083810396006173,0.0012782655596177972
2,NDVI__p14,0.005352481072532306,0.0005467785646609824
2,NDVI__p15,-0.00022181286349473583,0.0022256858671337587
2,NDVI__p16,0.001497795181841316,0.0024018175916909745
2,NDVI__p17,-0.0015785951447881419,0.0
2,NDVI__p18,0.0,0.0
2,NDVI__p19,-0.0015785951447881419,0.0
2,NDVI__p20,-0.0007892975723940709,0.0007892975723940709
2,NDRE__p00,-0.0007892975723940709,0.0007892975723940709
2,NDRE__p01,-0.00045201120492482927,0.00045201120492482927
2,NDRE__p02,0.0011018435977473984,0.0009494267808744516
2,NDRE__p03,-0.0019025708010423359,0.00025242677524622836
2,NDRE__p04,-0.00035148494632697425,0.0012271101984611676
2,NDRE__p05,-0.0014384374620403095,0.0007892975723941542
2,NDRE__p06,0.0,0.0
2,NDRE__p07,0.004540216425438309,0.004540216425438309
2,NDRE__p08,0.002119346647980913,0.0010609083426684207
2,NDRE__p09,0.0016391108663650344,0.0
2,NDRE__p10,-0.001409694771898229,0.00036763338500922504
2,NDRE__p11,-0.0009115884101128235,0.0008161695590493678
2,NDRE__p12,0.007477775332670272,0.0035663556076981073
2,NDRE__p13,0.003913591549644796,0.001862321171022946
2,NDRE__p14,0.0025080343275590278,0.0003089749232572103
2,NDRE__p15,-0.0007571310555684052,0.000790274046088002
2,NDRE__p16,-0.0009040224098496585,0.0
2,NDRE__p17,-0.0031079728220411162,0.0015293776772529744
2,NDRE__p18,-0.019943229545252544,0.0192773306897481
2,NDRE__p19,-0.0007029698926540595,0.0
2,NDRE__p20,-0.0008249761113219845,0.0007883096556491331
2,GNDVI__p00,0.011746485770793402,0.0015451498009637632
2,GNDVI__p01,-0.0002425190077331718,0.0002425190077331718
2,GNDVI__p02,0.00014862349357197546,0.00018528994924482678
2,GNDVI__p03,-3.666645567285132e-05,0.0
2,GNDVI__p04,0.0013230962830967918,0.0003160145832682426
2,GNDVI__p05,-9.361896670861958e-06,0.0022698227258047543
2,GNDVI__p06,0.0,0.0
2,GNDVI__p07,-0.0015453244912117248,0.0015453244912117248
2,GNDVI__p08,0.0,0.0
2,GNDVI__p09,0.003461289559248154,0.0024028512539356617
2,GNDVI__p10,-0.002285405658488726,0.0008632022426530717
2,GNDVI__p11,-0.0016884626005165826,0.000759036130111912
2,GNDVI__p12,0.005619948619464049,0.001700623665109452
2,GNDVI__p13,-3.666645567285132e-05,0.0
2,GNDVI__p14,0.0019077622955939177,0.00045872431856858187
2,GNDVI__p15,0.0008929705632256257,1.7345311091432336e-05
2,GNDVI__p16,0.0008010321453172653,0.0008010321453172653
2,GNDVI__p17,-0.003931306489291686,0.0023180207223205684
2,GNDVI__p18,-0.004091151668514703,0.002570314409761798
2,GNDVI__p19,-0.0037453683574701357,1.4809258026493577e-05
2,GNDVI__p20,0.0010463413335493055,0.0001360254592322474
2,EVI__p00,0.0025318913695618617,1.7535371120286358e-05
2,EVI__p01,-0.0002590905029929147,0.0002590905029929147
2,EVI__p02,0.0010175315233854065,7.602560593650276e-05
2,EVI__p03,0.00045515793715852904,0.00045515793715852904
2,EVI__p04,0.0,0.0
2,EVI__p05,0.004448595797935939,0.003538279923618881
2,EVI__p06,1.6571495259798397e-05,1.6571495259798397e-05
2,EVI__p07,0.0,0.0
2,EVI__p08,0.0008195554331825172,0.0008195554331825172
2,EVI__p09,0.004436703685466892,0.004540990241269971
2,EVI__p10,0.0026369395952994257,0.0006219780390247509
2,EVI__p11,-0.0010483880753869856,0.0005302070694011563
2,EVI__p12,-0.0005232533810646256,0.00038076902878503294
2,EVI__p13,-0.0029370534066900378,0.0012129865600795653
2,EVI__p14,-0.00010428655580307922,0.0
2,EVI__p15,0.00023846175465441766,0.00015373328381124152
2,EVI__p16,-8.473122993168936e-05,0.0009256450602104782
2,EVI__p17,-0.0011588935002143919,0.00041970164457375003
2,EVI__p18,-0.00032456994482307766,0.00032456994482307766
2,EVI__p19,-0.0006556024029827356,1.462981487621029e-05
2,EVI__p20,0.00254617246962785,0.0022992592333496154
2,LSWI__p00,0.005381052436418898,0.0006245827159479522
2,LSWI__p01,0.005768887055157351,0.00043858644189878615
2,LSWI__p02,0.0003631123582917839,0.00065666041275797
2,LSWI__p03,0.0009103158743170581,0.0
2,LSWI__p04,1.6571495259798397e-05,1.6571495259798397e-05
2,LSWI__p05,0.0037855346674947332,0.0006130993148981967
2,LSWI__p06,0.0,0.0
2,LSWI__p07,0.00856799103301456,0.0005459964874502676
2,LSWI__p08,1.6571495259798397e-05,1.6571495259798397e-05
2,LSWI__p09,0.0017708135468241237,0.0017708135468241237
2,LSWI__p10,-0.013907499852630317,0.0009558132042957468
2,LSWI__p11,-0.0024806417211479803,0.0
2,LSWI__p12,-0.0005181810059858294,0.0009737098344693162
2,LSWI__p13,-0.0015785951447881419,0.0
2,LSWI__p14,-0.0016143695852921247,3.577444050398282e-05
2,LSWI__p15,-0.0007900713882257604,0.0008232143787453572
2,LSWI__p16,0.00830181053681403,0.0018026706852151408
2,LSWI__p17,0.0029129066209687415,0.0007797278819816345
2,LSWI__p18,0.0009240838940971219,0.002002811736658866
2,LSWI__p19,0.0025727217206392428,0.0032051282051282215
2,LSWI__p20,0.0005292191526562462,0.0005292191526562462
2,S1A_VV__p00,0.002769688495463163,0.004348283640251305
2,S1A_VV__p01,0.007744548755178493,0.005613280975599821
2,S1A_VV__p02,-0.0003763605956616789,0.0021042811254863014
2,S1A_VV__p03,-0.0013529760297591453,0.0004489536199094868
2,S1A_VV__p04,-0.00045201120492482927,0.00045201120492482927
2,S1A_VV__p05,-0.00181562741525651,0.00029090884019664087
2,S1A_VV__p06,0.0019304358888869166,0.001056539404250989
2,S1A_VV__p07,-0.0016757605702390765,0.000771738160389418
2,S1A_VV__p08,-3.666645567285132e-05,0.0
2,S1A_VV__p09,-0.0007899939986468762,0.00027181299266104686
2,S1A_VV__p10,-0.002100094938706054,0.0004172132381147775
2,S1A_VV__p11,-0.0003204862940532627,0.0003204862940532627
2,S1A_VV__p12,0.002209067623113431,0.004010997272782063
2,S1A_VV__p13,0.02626449833054348,0.007846591367879324
2,S1A_VV__p14,-0.0019515667629808608,0.0010549773477526725
2,S1A_VV__p15,0.005031543859663562,0.004011771088613808
2,S1A_VV__p16,0.0012458905853495184,0.0008064581822921357
2,S1A_VV__p17,-0.0017041663562265552,0.0
2,S1A_VV__p18,-0.01533501628805456,0.0016566632342934762
2,S1A_VV__p19,-0.0004344517929201208,0.0004344517929201208
2,S1A_VV__p20,0.005945957643132355,0.000714008652587611
2,S1A_VH__p00,0.0034928162667962614,0.004010997272782091
2,S1A_VH__p01,0.007613867700411947,0.002096351907360239
2,S1A_VH__p02,-1.833322783642566e-05,1.833322783642566e-05
2,S1A_VH__p03,0.0017643921352842318,0.0003988800102783241
2,S1A_VH__p04,-0.0013529760297591453,0.0004489536199094868
2,S1A_VH__p05,0.0018846702479498323,0.0024028512539356617
2,S1A_VH__p06,0.00209990166183191,0.0011583957443830062
2,S1A_VH__p07,0.00014677577374244688,0.0010156793595826885
2,S1A_VH__p08,-0.0001541451781475467,0.00032747620392808985
2,S1A_VH__p09,0.0061126856502493054,0.0034955538801692554
2,S1A_VH__p10,0.005127007138603701,0.0044649954640760825
2,S1A_VH__p11,0.004921313147099204,0.004010997272782146
2,S1A_VH__p12,0.0004099266561415349,1.773161767587572e-05
2,S1A_VH__p13,0.0016965077588748656,0.0008883316033911903
2,S1A_VH__p14,0.000622635349991324,5.1369462069877914e-05
2,S1A_VH__p15,0.005147426648580367,0.0004930966469428033
2,S1A_VH__p16,0.0023623984154398925,0.0010258140059737353
2,S1A_VH__p17,0.0,0.0
2,S1A_VH__p18,0.0015791663784860965,0.0
2,S1A_VH__p19,-0.0003662067684541137,0.0021144349526938666
2,S1A_VH__p20,-0.0015358913932106144,0.00028905359900130434
2,S1A_VVminusVH__p00,-0.0020128101943448495,0.00021172314542955428
2,S1A_VVminusVH__p01,0.003998542010418216,0.0020515581875995004
2,S1A_VVminusVH__p02,0.0022429811647406706,0.001945364775209818
2,S1A_VVminusVH__p03,-0.0011611099373211309,0.002071425811638189
2,S1A_VVminusVH__p04,0.0011087712618619294,5.42106023908584e-05
2,S1A_VVminusVH__p05,0.00030425955692778284,0.0007892975723941265
2,S1A_VVminusVH__p06,-0.0007055100084645272,0.0001318147412774362
2,S1A_VVminusVH__p07,0.006566585463137958,0.004416632797110104
2,S1A_VVminusVH__p08,0.0007874204380875771,0.00012289543622948096
2,S1A_VVminusVH__p09,0.0065669855882641015,0.007435889174104343
2,S1A_VVminusVH__p10,-0.0008066428834855588,0.0008066428834855588
2,S1A_VVminusVH__p11,0.003506842789955694,0.0036111293457587734
2,S1A_VVminusVH__p12,-0.0007590397116056802,0.0008195554331824617
2,S1A_VVminusVH__p13,-1.833322783642566e-05,1.833322783642566e-05
2,S1A_VVminusVH__p14,-0.00031854461366967457,0.00035168760418927136
2,S1A_VVminusVH__p15,-0.0005199427385625122,3.4904723096168544e-05
2,S1A_VVminusVH__p16,-5.322119913386825e-05,0.0007883096556491331
2,S1A_VVminusVH__p17,0.004166536916133334,0.0013495276653170962
2,S1A_VVminusVH__p18,0.00015241681687294673,0.0
2,S1A_VVminusVH__p19,-0.0021386093531994277,1.6388223089136567e-05
2,S1A_VVminusVH__p20,-0.00018188255526158104,0.0012403208605740734
2,S1D_VV__p00,0.0020221747136023593,0.0006426123609298562
2,S1D_VV__p01,-0.0018800027370157735,0.00033259763535936626
2,S1D_VV__p02,0.001317505042374073,0.001317505042374073
2,S1D_VV__p03,0.002556956983309683,0.0005862269701901457
2,S1D_VV__p04,0.00046904962887348023,0.0014812094073096416
2,S1D_VV__p05,-0.001124413681323544,0.000454181463464598
2,S1D_VV__p06,0.005798931414851022,0.00018251162614671412
2,S1D_VV__p07,0.006848114304643826,0.026746889680486385
2,S1D_VV__p08,0.014114647292640281,0.000790274046088002
2,S1D_VV__p09,0.0010356138525117187,0.0004134241245136172
2,S1D_VV__p10,0.008037783963613376,1.5789418049083626e-05
2,S1D_VV__p11,0.0011482865184412328,0.00041319806192596786
2,S1D_VV__p12,0.0070330789994955956,0.00461437104713483
2,S1D_VV__p13,-0.0004186623748709817,0.0004186623748709817
2,S1D_VV__p14,0.010689273464145471,0.003095435016007425
2,S1D_VV__p15,-0.0002471735857544066,0.0005003395269460309
2,S1D_VV__p16,0.00045515793715852904,0.00045515793715852904
2,S1D_VV__p17,-0.0005630053017864345,7.796728632009087e-05
2,S1D_VV__p18,-0.0008627646802314981,0.0022648951692070818
2,S1D_VV__p19,0.0016066989905844653,0.0015735560000648685
2,S1D_VV__p20,-0.001712568672987691,0.0008085462631380325
2,S1D_VH__p00,0.0010584383053124924,0.0
2,S1D_VH__p01,0.003600711837437154,0.0016299818243176167
2,S1D_VH__p02,-0.0013918512962680374,0.001088790424879943
2,S1D_VH__p03,-0.0010941888448814663,0.00045321625677494093
2,S1D_VH__p04,-0.005698861011946749,0.006964581800339292
2,S1D_VH__p05,-0.00033066336746259695,0.0005884550554189072
2,S1D_VH__p06,0.0025584800512163663,0.0011757913111863083
2,S1D_VH__p07,0.0009103158743170581,0.0
2,S1D_VH__p08,0.0022299669315847814,0.0006969286991712065
2,S1D_VH__p09,0.0036605604136290826,0.002125053902179569
2,S1D_VH__p10,0.00858430843684338,1.67601542360174e-05
2,S1D_VH__p11,0.00011091431970206012,4.735085630547253e-05
2,S1D_VH__p12,0.0002630003493429012,0.0012699410067378292
2,S1D_VH__p13,-0.00177446469730827,0.0002900649438784819
2,S1D_VH__p14,0.0019866144196989677,0.0006483956650491784
2,S1D_VH__p15,0.0010759977173172008,1.7559412004708452e-05
2,S1D_VH__p16,-0.0008520831781132776,0.0008520831781132776
2,S1D_VH__p17,-0.000489985989035796,0.0010886091557523458
2,S1D_VH__p18,2.2103862001410235e-05,0.0003454537107985822
2,S1D_VH__p19,-0.0003002087880480675,0.0013478511136349736
2,S1D_VH__p20,0.00038565894832934267,0.0004552548819494462
2,S1D_VVminusVH__p00,0.0015114104872842593,0.00012770037908077514
2,S1D_VVminusVH__p01,-0.002046963744059549,0.00043367797708843137
2,S1D_VVminusVH__p02,0.016810652950713767,0.001905731611985484
2,S1D_VVminusVH__p03,-0.0001842776551867764,0.002296364065961204
2,S1D_VVminusVH__p04,0.0010585969107029525,0.0010254539201833557
2,S1D_VVminusVH__p05,-0.000759472554469981,0.0007926155449895778
2,S1D_VVminusVH__p06,0.0012588602450757935,0.008846320130366875
2,S1D_VVminusVH__p07,-0.0014476483951717523,0.0
2,S1D_VVminusVH__p08,0.0030395328584963965,4.748639812524047e-05
2,S1D_VVminusVH__p09,0.001174999649447006,0.0
2,S1D_VVminusVH__p10,-0.001658201158234368,0.0007892975723941265
2,S1D_VVminusVH__p11,0.0008245449928812321,1.636883739755679e-05
2,S1D_VVminusVH__p12,0.0003969820557163939,0.00011016579083830691
2,S1D_VVminusVH__p13,0.0009991416138540044,0.0
2,S1D_VVminusVH__p14,0.008802546645757692,0.0026005032979209974
2,S1D_VVminusVH__p15,0.002794657412280771,0.0015903927296332665
2,S1D_VVminusVH__p16,0.0,0.0
2,S1D_VVminusVH__p17,0.001042025415443154,0.001042025415443154
2,S1D_VVminusVH__p18,6.331992846012047e-05,0.0011947228533883136
2,S1D_VVminusVH__p19,-0.00030254225815731783,0.0013960993874792271
2,S1D_VVminusVH__p20,-0.0008066428834855588,0.0008066428834855588
3,B2__p00,-0.002019876928322145,0.002019876928322145
3,B2__p01,-0.001706833759938714,0.0031251390775473287
3,B2__p02,-0.005845372434483742,0.0004200794037258482
3,B2__p03,-0.0029053659852784353,0.00023443874261516728
3,B2__p04,0.01932575708323861,0.019385233240654914
3,B2__p05,-9.281828167490014e-05,0.0012045175378814776
3,B2__p06,0.0,0.0
3,B2__p07,0.038766766744546155,0.0
3,B2__p08,-0.001004324915825472,0.0
3,B2__p09,0.026631379287762325,0.006963493010004651
3,B2__p10,-0.0003858028107562306,0.0004334452132404576
3,B2__p11,-0.0012973358195563778,0.0
3,B2__p12,-0.0008677785159564855,0.0
3,B2__p13,-0.002560962146418433,0.0024138380339823184
3,B2__p14,-0.0023865495276248483,0.0006189298310700364
3,B2__p15,-0.010843401984426931,0.004441718844643755
3,B2__p16,-0.0049657603711242004,0.0005224878968373703
3,B2__p17,0.0001621354705221567,0.0004329643237873382
3,B2__p18,0.0001254951490848033,0.0006435242953884701
3,B2__p19,-0.005493914519421217,0.0032075387771847153
3,B2__p20,-0.0006371143936192147,0.00043388925797824274
3,B3__p00,-0.0044913765979126274,0.003119207849234057
3,B3__p01,-0.0011637451531582022,0.00045787545787545625
3,B3__p02,0.001679189445899315,2.788821032631561e-05
3,B3__p03,-0.0026487928283034923,0.00043022255457852987
3,B3__p04,-0.0008615909819145728,0.0
3,B3__p05,-0.00043964967569742885,0.0010918323433550814
3,B3__p06,0.0,0.0
3,B3__p07,0.0,0.0
3,B3__p08,-0.0007058696952827459,0.0
3,B3__p09,-0.0011092851368624812,0.0011092851368624812
3,B3__p10,-0.0004595628598801915,0.0006103698314019468
3,B3__p11,-0.001289607698412687,0.0004508580625577352
3,B3__p12,-0.002407582342308423,0.0023577407055382915
3,B3__p13,-0.0015523078412060243,0.0011399815790327783
3,B3__p14,-0.0013768728173738365,2.376057716482749e-05
3,B3__p15,-0.0050982456806108745,0.00046339202965708925
3,B3__p16,-0.005932189470510274,0.0
3,B3__p17,-0.0011696862284697462,0.0011102100710534413
3,B3__p18,-0.00042760792482476884,0.00010147326496573461
3,B3__p19,-0.0004633920296570615,0.0004633920296570615
3,B3__p20,0.0010421341310768995,0.0004585169599496397
3,B4__p00,-0.0006486679097781889,0.0006486679097781889
3,B4__p01,5.67949917470445e-05,0.0011083602026715766
3,B4__p02,-0.004891873408443631,0.00025701975748984585
3,B4__p03,-0.001523407748199479,0.0012525788949342975
3,B4__p04,0.0,0.0
3,B4__p05,-0.0008677785159564855,0.0
3,B4__p06,0.0,0.0
3,B4__p07,0.0,0.0
3,B4__p08,0.0,0.0
3,B4__p09,0.0,0.0
3,B4__p10,-0.0038654348542555006,0.0003988367995506614
3,B4__p11,-0.000926784059314123,0.0
3,B4__p12,0.00039851525116749165,0.00019658454314200324
3,B4__p13,-0.011794538116167708,0.011591312980526736
3,B4__p14,-4.9841636770131537e-05,0.0
3,B4__p15,0.009193366515365758,0.0004358710916512465
3,B4__p16,-0.005069919415216145,0.0004350657642623601
3,B4__p17,0.0008023979515746904,0.0008023979515746904
3,B4__p18,-0.0022185702737249624,0.0
3,B4__p19,-0.0001363393608234953,0.0007314391551329902
3,B4__p20,-0.00043388925797824274,0.00043388925797824274
3,B5__p00,-0.00010515784879397416,1.8394629519302708e-06
3,B5__p01,-0.00022975829427440697,0.00022975829427440697
3,B5__p02,-0.0007078277509044439,0.0003315704932423946
3,B5__p03,-0.00043388925797824274,0.00043388925797824274
3,B5__p04,-0.00493451191380001,2.6476397012864528e-05
3,B5__p05,-0.00035855123453612525,0.00010096535401268869
3,B5__p06,0.0,0.0
3,B5__p07,-0.001196370465543689,0.00010096535401268869
3,B5__p08,0.0,0.0
3,B5__p09,0.0,0.0
3,B5__p10,0.022512198345203904,0.015468041594227155
3,B5__p11,-0.00037900622294975705,0.0009741060172592519
3,B5__p12,-0.0012140157562857967,0.0016953954900424673
3,B5__p13,-0.0011721148981372054,0.0003043363821807199
3,B5__p14,-0.00040961565340091877,0.00040961565340091877
3,B5__p15,0.00029754989715474744,0.00029754989715474744
3,B5__p16,0.0001960766321890406,0.0001960766321890406
3,B5__p17,0.0,0.0
3,B5__p18,4.1489196596383726e-05,0.00010096535401268869
3,B5__p19,-0.00043388925797824274,0.00043388925797824274
3,B5__p20,-0.0017106998750836544,0.00010096535401271645
3,B6__p00,-0.0001937303428286019,0.0007330537164855211
3,B6__p01,0.002394182216623242,0.0015974326753210866
3,B6__p02,-0.0013989483873768638,0.000101612567820486
3,B6__p03,-0.0012973358195563778,0.0
3,B6__p04,-0.00045951658854881394,0.0
3,B6__p05,-0.0023174268254768926,0.0023174268254768926
3,B6__p06,0.0,0.0
3,B6__p07,-0.0017353665185345646,0.0017353665185345646
3,B6__p08,0.0,0.0
3,B6__p09,0.0,0.0
3,B6__p10,-0.00043896072053703494,0.0008311139849151161
3,B6__p11,-0.00042760792482476884,0.00010147326496573461
3,B6__p12,0.013181471126602812,0.0001305629522044549
3,B6__p13,-0.0009222021060203978,5.4423590063912286e-05
3,B6__p14,0.0003202343743979874,0.00037007601116811895
3,B6__p15,-0.0005868233637824072,0.0001206212627187786
3,B6__p16,-0.003617447457323064,0.0
3,B6__p17,-0.0021954569103679045,2.3113363357057937e-05
3,B6__p18,-0.007789209846878364,0.0015525604220917866
3,B6__p19,-0.0023260443923804885,0.0007044237813468301
3,B6__p20,-0.0007751299609062567,0.0005531269225052815
3,B7__p00,-2.9738078708152482e-05,2.9738078708152482e-05
3,B7__p01,-5.6545191706863784e-05,0.0007014672541925948
3,B7__p02,2.414119344040788e-06,0.0011092851368625367
3,B7__p03,-0.002660616774080693,0.0011600558188833432
3,B7__p04,-0.00022975829427440697,0.00022975829427440697
3,B7__p05,-0.000493130108365214,0.000433653950948909
3,B7__p06,0.0,0.0
3,B7__p07,-0.007546218901570867,0.0
3,B7__p08,0.0,0.0
3,B7__p09,0.0,0.0
3,B7__p10,-0.00571858732499439,0.0002136021455158843
3,B7__p11,0.0019109011718940194,0.002286015060662172
3,B7__p12,-0.00025949637298255945,0.0002000202155662545
3,B7__p13,-0.0012320123423217866,0.0003052282830076636
3,B7__p14,8.60154353224396e-06,0.0002966267394754196
3,B7__p15,0.0004903369725594853,2.4138141222235232e-05
3,B7__p16,-0.001973396949419254,0.0011056184334627683
3,B7__p17,0.0,0.0
3,B7__p18,-0.0026097420444704256,0.0015290784804211366
3,B7__p19,0.0,0.0
3,B7__p20,-0.0016996568600949058,0.00038148033948756654
3,B8__p00,-0.00026826599060220113,0.0002497631557014657
3,B8__p01,-0.00022975829427440697,0.00022975829427440697
3,B8__p02,-0.0017216246046236616,0.0011056184334627406
3,B8__p03,-0.0003080030855804605,0.0003080030855804605
3,B8__p04,-0.000829165979649632,0.0005583371263844505
3,B8__p05,-0.0016033401794186553,0.0006765561201045323
3,B8__p06,0.0,0.0
3,B8__p07,-0.000982823357448287,0.00010226602484827985
3,B8__p08,-0.0005118816782491709,0.0005118816782491709
3,B8__p09,0.0,0.0
3,B8__p10,0.0,0.0
3,B8__p11,0.0,0.0
3,B8__p12,-0.0013901305570586664,0.001283133245312762
3,B8__p13,0.00015113213649758928,0.0016275834168155145
3,B8__p14,0.0006739555800053254,0.00010032430414597115
3,B8__p15,-0.0054305750781002415,0.0008346260467199107
3,B8__p16,-0.002291910189166163,0.0005350577810609158
3,B8__p17,-0.0008556743638190034,7.110969549511958e-05
3,B8__p18,-0.0016216206110336584,0.0
3,B8__p19,-0.00047001674500815604,0.0004105405875918511
3,B8__p20,-0.00044341751221305126,0.0001725886589478698
3,B8A__p00,-2.4920818385065768e-05,2.4920818385065768e-05
3,B8A__p01,0.0,0.0
3,B8A__p02,-5.3498655872952217e-05,5.3498655872952217e-05
3,B8A__p03,0.0,0.0
3,B8A__p04,0.0,0.0
3,B8A__p05,-0.0012181876351698429,0.0
3,B8A__p06,0.0,0.0
3,B8A__p07,0.0003845097222366367,0.0003845097222366367
3,B8A__p08,0.0,0.0
3,B8A__p09,0.0,0.0
3,B8A__p10,0.0005950997943094949,0.0
3,B8A__p11,-0.001385076323991874,0.001385076323991874
3,B8A__p12,0.0,0.0
3,B8A__p13,0.019383383372273078,0.019383383372273078
3,B8A__p14,0.003506391013394894,7.08674543811183e-05
3,B8A__p15,-0.004645306839379498,0.000605552982735208
3,B8A__p16,0.0,0.0
3,B8A__p17,-0.003366152095554048,0.0021954856147139157
3,B8A__p18,0.00027248859825326766,0.00027248859825326766
3,B8A__p19,-0.0014764512803179253,0.0
3,B8A__p20,-0.0022215803833271486,5.831591619603893e-05
3,B11__p00,-0.0030261195061201396,0.00029939976553661207
3,B11__p01,-0.000493130108365214,0.000433653950948909
3,B11__p02,-0.00043388925797824274,0.00043388925797824274
3,B11__p03,-0.0011594575223403403,0.0012330529620155628
3,B11__p04,-0.0013695275098188353,0.00196462730412833
3,B11__p05,-0.0011092851368624812,0.0011092851368624812
3,B11__p06,0.0,0.0
3,B11__p07,0.0001009653540127442,0.0001009653540127442
3,B11__p08,-0.0012973358195563778,0.0
3,B11__p09,-0.0013989483873768638,0.000101612567820486
3,B11__p10,-0.004070174733734527,0.0007241878243388344
3,B11__p11,-0.002346004662964807,0.002346004662964807
3,B11__p12,-0.0015201936687759543,0.0009016184577847752
3,B11__p13,0.0005950997943094949,0.0
3,B11__p14,-0.0005150408171482046,0.00010096535401271645
3,B11__p15,-0.0032487228570146076,0.0015645273329434883
3,B11__p16,-0.004339267018837828,0.0034714885028813425
3,B11__p17,0.0004535836032550089,0.0004535836032550089
3,B11__p18,0.0002019307080254884,0.0
3,B11__p19,0.0,0.0
3,B11__p20,-0.00044632428007695957,0.00042726777160739804
3,B12__p00,-0.0037723152068749044,0.0014373794351007774
3,B12__p01,-0.004821550340777053,0.001204102883453989
3,B12__p02,-5.9476157416304964e-05,0.0
3,B12__p03,-0.0005880988014725641,0.0016997980576791416
3,B12__p04,-0.0003119288878531967,0.0005558496281032888
3,B12__p05,-0.00022975829427440697,0.00022975829427440697
3,B12__p06,0.0,0.0
3,B12__p07,-0.00012879294026171828,0.00012879294026171828
3,B12__p08,-0.0009146429323376726,0.0003826928872187052
3,B12__p09,-0.001057358628988203,0.001057358628988203
3,B12__p10,0.0,0.0
3,B12__p11,0.0,0.0
3,B12__p12,0.0005558496281032888,0.0005558496281032888
3,B12__p13,-0.00718805133600639,0.0006739383569782376
3,B12__p14,-0.000616006171160921,0.0
3,B12__p15,0.00018294351605308012,0.0006424601046018941
3,B12__p16,0.0011510887252675628,0.0005559889309580679
3,B12__p17,0.00015510699539772466,0.0007520602111122932
3,B12__p18,-0.0008938867359801761,0.00043437014743136215
3,B12__p19,-0.0005963368388254287,0.0007319200445861096
3,B12__p20,-0.0054618744562090205,0.0008270208052552352
3,NDVI__p00,0.0002696616868284596,0.0002696616868284596
3,NDVI__p01,-0.00045951658854881394,0.0
3,NDVI__p02,-0.00013541442663259073,0.00013541442663259073
3,NDVI__p03,-0.0009693910837769715,0.000101612567820486
3,NDVI__p04,0.0,0.0
3,NDVI__p05,-0.0005853332404200662,0.0005853332404200662
3,NDVI__p06,0.0,0.0
3,NDVI__p07,0.0,0.0
3,NDVI__p08,0.0,0.0
3,NDVI__p09,-0.0012973358195563778,0.0
3,NDVI__p10,-0.006584428000969145,0.0010794428214906393
3,NDVI__p11,-0.00045951658854881394,0.0
3,NDVI__p12,-0.0005355018257987287,0.00033227669015775674
3,NDVI__p13,-0.003622939683721571,0.0014043694099966086
3,NDVI__p14,-0.0007801275272122377,7.425783192949176e-05
3,NDVI__p15,-0.0014622199845038542,0.0007563502892211083
3,NDVI__p16,-0.004975945436226981,0.00018986751771182808
3,NDVI__p17,0.0,0.0
3,NDVI__p18,-0.0018631348130827008,0.0036418503663958046
3,NDVI__p19,-0.0014912478869664736,0.0006720165801646361
3,NDVI__p20,0.0,0.0
3,NDRE__p00,-0.00035293484764137295,0.00035293484764137295
